course_id,learner_id,viewed,explored,certified,grade,nevents,ndays_act,learner_rating
4,4207,5,0,0,0.0,0.005735238811583,0.048780487804878,0.510903145323292
3,4208,5,5,0,0.45,0.768145919518616,2.41463414634146,2.13655601317202
3,4208,5,0,0,0.13,0.143098909364423,0.585365853658537,0.645692952604592
6,4208,5,0,0,0.0,0.06214742384355,0.219512195121951,0.5563319237931
3,4209,5,0,0,0.0,0.006863482512223,0.073170731707317,0.516006842843908
8,4210,5,0,0,0.0,0.005171116961264,0.048780487804878,0.510790320953228
5,4211,5,0,0,0.0,0.007333584054156,0.097560975609756,0.520978911932782
3,4212,0,0,0,0.0,0.000658142158706,0.024390243902439,0.005009677212229
3,4213,5,0,0,0.0,0.014855208725085,0.024390243902439,0.507849090525505
12,4214,5,0,0,0.0,0.001692365550959,0.024390243902439,0.50521652189068
4,4215,5,0,0,0.0,0.000376081233546,0.024390243902439,0.504953265027197
9,4216,5,5,0,0.0,0.022282813087627,0.390243902439024,1.58250534310533
4,4216,5,0,0,0.0,0.004512974802557,0.048780487804878,0.510658692521487
8,4217,0,0,0,0.0,0.0,0.0,0.0
0,4217,5,0,0,0.13,0.09044753666792,0.268292682926829,0.57174804391895
3,4218,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
0,4219,5,0,0,0.25,0.123730725836781,0.268292682926829,0.578404681752722
4,4220,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
9,4221,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
11,4222,5,5,0,0.0,0.028770214366303,0.073170731707317,1.52038818921472
2,4223,5,0,0,0.0,0.0,0.024390243902439,0.504878048780488
9,4224,5,0,0,0.0,0.001974426476119,0.024390243902439,0.505272934075712
4,4224,5,0,0,0.0,0.001316284317413,0.024390243902439,0.50514130564397
11,4225,5,0,0,0.0,0.001316284317413,0.048780487804878,0.510019354424458
12,4225,5,0,0,0.0,0.004418954494171,0.073170731707317,0.515517937240298
2,4226,5,0,5,0.67,0.161150808574652,0.536585365853659,2.13954723488566
4,4227,5,0,0,0.0,0.004795035727717,0.073170731707317,0.515593153487007
11,4228,5,5,0,0.0,0.022094772470854,0.170731707317073,1.53856529595759
8,4229,5,0,0,0.0,0.004418954494171,0.073170731707317,0.515517937240298
10,4229,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
11,4230,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
2,4230,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4230,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
10,4231,5,0,0,0.0,0.018145919518616,0.097560975609756,0.523141379025674
4,4232,5,0,0,0.01,0.021342610003761,0.097560975609756,0.523780717122703
9,4233,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4233,5,0,0,0.0,0.004230913877398,0.024390243902439,0.505724231555967
9,4234,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4235,5,0,0,0.0,0.000188040616773,0.024390243902439,0.504915656903842
4,4236,5,0,0,0.0,0.002256487401279,0.024390243902439,0.505329346260744
4,4237,5,0,0,0.0,0.155133508837909,0.24390243902439,0.57980718957246
5,4238,5,0,0,0.01,0.038266265513351,0.073170731707317,0.522287399444134
12,4239,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4240,5,0,0,0.0,0.003666792027078,0.024390243902439,0.505611407185903
11,4241,5,0,0,0.0,0.009025949605115,0.121951219512195,0.526195433823462
0,4241,5,0,0,0.0,0.004889056036104,0.073170731707317,0.515611957548684
3,4242,0,0,0,0.0,0.000376081233546,0.024390243902439,0.004953265027197
7,4242,5,0,0,0.0,0.001786385859346,0.048780487804878,0.510113374732845
11,4243,5,0,0,0.01,0.006205340353516,0.048780487804878,0.510997165631679
3,4244,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4245,5,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.504896852842165
10,4246,5,0,0,0.0,0.003196690485145,0.048780487804878,0.510395435658005
9,4247,5,5,0,0.0,0.014291086874765,0.292682926829268,1.56139480274081
9,4248,5,5,0,0.0,9.40203083866115e-05,0.024390243902439,1.50489685284217
4,4249,5,0,0,0.01,0.003196690485145,0.024390243902439,0.505517386877517
11,4250,5,0,0,0.01,0.017957878901843,0.073170731707317,0.518225722121832
4,4251,5,0,0,0.03,0.003854832643851,0.024390243902439,0.505649015309258
10,4252,5,0,0,0.0,0.003572771718691,0.048780487804878,0.510470651904714
11,4253,5,5,5,0.89,1.15494546822114,1.87804878048781,3.60659884974179
12,4253,5,0,0,0.0,0.00056412185032,0.024390243902439,0.504990873150552
9,4254,5,5,5,1.0,0.041086874764949,0.609756097560976,3.13016859446518
10,4254,5,0,0,0.05,0.038548326438511,0.268292682926829,0.561368201873068
11,4254,5,5,5,0.97,1.15109063557728,1.63414634146341,3.55704739540814
3,4255,5,0,0,0.0,0.03412937194434,0.073170731707317,0.521460020730331
3,4256,5,0,0,0.0,0.05744640842422,0.024390243902439,0.516367330465332
4,4257,5,0,0,0.01,0.080105302745393,0.146341463414634,0.545289353232005
9,4258,5,0,0,0.0,0.001692365550959,0.073170731707317,0.514972619451655
10,4259,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
10,4260,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
10,4261,5,0,0,0.0,0.003196690485145,0.024390243902439,0.505517386877517
9,4262,5,0,0,0.0,0.000940203083866,0.048780487804878,0.509944138177749
4,4262,5,5,0,0.0,0.027924031590824,0.463414634146341,1.59826773314743
9,4263,5,0,0,0.0,0.00084618277548,0.024390243902439,0.505047285335584
4,4264,5,0,0,0.0,0.007333584054156,0.146341463414634,0.530735009493758
4,4265,0,0,0,0.0,0.000188040616773,0.048780487804878,0.00979370568433
11,4266,5,0,0,0.0,0.024445280180519,0.121951219512195,0.529279299938543
4,4267,5,0,0,0.0,0.0,0.024390243902439,0.504878048780488
0,4268,5,0,0,0.05,0.064874012786762,0.390243902439024,0.591023583045157
4,4269,5,0,0,0.0,0.000470101541933,0.024390243902439,0.504972069088874
9,4270,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
11,4271,5,0,0,0.01,0.017957878901843,0.195121951219512,0.542615966024271
4,4271,0,0,0,0.0,0.001034223392253,0.024390243902439,0.005084893458938
4,4272,5,0,0,0.0,0.001692365550959,0.024390243902439,0.50521652189068
3,4273,5,0,0,0.0,0.002538548326439,0.024390243902439,0.505385758445776
3,4273,5,0,0,0.0,0.004889056036104,0.048780487804878,0.510733908768196
4,4274,5,0,0,0.0,0.132098533283189,0.609756097560976,0.648370926168833
9,4275,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
9,4276,5,0,0,0.0,0.00028206092516,0.024390243902439,0.50493446096552
4,4277,5,0,0,0.0,0.001974426476119,0.024390243902439,0.505272934075712
4,4278,5,0,0,0.0,0.000752162467093,0.024390243902439,0.505028481273906
5,4279,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
8,4280,5,0,0,0.0,0.002914629559985,0.097560975609756,0.520095121033948
11,4281,0,0,0,0.0,0.00028206092516,0.024390243902439,0.00493446096552
2,4282,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4283,5,0,0,0.01,0.032813087626928,0.170731707317073,0.5407089589888
10,4284,5,0,0,0.0,0.030462579917262,0.121951219512195,0.530482759885891
7,4284,5,0,0,0.0,0.001410304625799,0.024390243902439,0.505160109705648
6,4285,5,0,0,0.03,0.01748777735991,0.073170731707317,0.518131701813445
4,4286,5,0,0,0.0,0.00056412185032,0.048780487804878,0.50986892193104
4,4287,5,0,0,0.0,0.030650620534035,0.097560975609756,0.525642319228758
2,4288,5,0,0,0.0,0.00554719819481,0.024390243902439,0.50598748841945
4,4289,0,0,0,0.0,0.00028206092516,0.048780487804878,0.009812509746008
11,4290,0,0,0,0.0,0.00028206092516,0.024390243902439,0.00493446096552
8,4291,5,0,0,0.0,0.001410304625799,0.024390243902439,0.505160109705648
11,4292,0,0,0,0.0,0.00028206092516,0.024390243902439,0.00493446096552
2,4292,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
2,4293,5,0,0,0.0,0.01776983828507,0.048780487804878,0.51331006521799
4,4294,5,0,0,0.01,0.158894321173373,0.560975609756098,0.643973986185894
4,4295,5,0,0,0.01,0.0568822865739,0.195121951219512,0.550400847558682
9,4296,0,0,0,0.0,0.00028206092516,0.024390243902439,0.00493446096552
2,4296,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
3,4297,5,0,0,0.0,0.001598345242572,0.048780487804878,0.51007576660949
3,4297,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4298,5,0,0,0.0,0.000940203083866,0.048780487804878,0.509944138177749
4,4299,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
12,4300,0,0,0,0.0,0.00028206092516,0.048780487804878,0.009812509746008
7,4301,5,0,0,0.02,0.062523505077097,0.292682926829268,0.571041286381273
3,4302,5,0,0,0.0,0.0,0.024390243902439,0.504878048780488
1,4303,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
4,4304,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
4,4305,5,0,0,0.0,0.014385107183152,0.048780487804878,0.512633118997606
6,4306,0,0,0,0.0,0.000376081233546,0.024390243902439,0.004953265027197
1,4307,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4307,5,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.504896852842165
11,4308,5,0,0,0.04,0.026983828506958,0.146341463414634,0.534665058384318
2,4309,5,0,0,0.0,0.004324934185784,0.024390243902439,0.505743035617645
11,4310,5,0,0,0.0,0.016547574276044,0.121951219512195,0.527699758757648
4,4311,5,0,0,0.0,0.004795035727717,0.024390243902439,0.505837055926031
10,4312,5,0,0,0.0,0.003760812335464,0.024390243902439,0.505630211247581
4,4313,5,0,0,0.0,0.000188040616773,0.024390243902439,0.504915656903842
9,4314,5,0,0,0.0,0.002726588943212,0.146341463414634,0.529813610471569
10,4314,5,0,0,0.0,0.00028206092516,0.024390243902439,0.50493446096552
11,4315,5,0,0,0.01,0.037232042121098,0.146341463414634,0.536714701107147
4,4316,5,0,0,0.0,0.001222264009026,0.048780487804878,0.510000550362781
8,4317,0,0,0,0.0,0.00056412185032,0.048780487804878,0.00986892193104
10,4317,5,0,0,0.0,0.019556224144415,0.097560975609756,0.523423439950834
12,4317,0,0,0,0.0,0.00028206092516,0.024390243902439,0.00493446096552
5,4317,0,0,0,0.0,0.000376081233546,0.048780487804878,0.009831313807685
8,4318,5,0,0,0.0,0.003384731101918,0.048780487804878,0.510433043781359
10,4319,5,0,0,0.0,0.00084618277548,0.024390243902439,0.505047285335584
4,4320,5,0,0,0.0,0.0,0.048780487804878,0.509756097560976
4,4321,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
9,4322,5,0,0,0.0,0.001316284317413,0.048780487804878,0.510019354424458
3,4322,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4322,5,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.504896852842165
6,4322,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
0,4323,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
4,4324,5,0,0,0.0,0.0,0.048780487804878,0.509756097560976
11,4325,5,0,0,0.0,0.00056412185032,0.048780487804878,0.50986892193104
4,4326,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4327,5,0,0,0.01,0.037984204588191,0.219512195121951,0.551499279942029
4,4328,5,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.504896852842165
5,4329,5,0,0,0.0,0.006487401278676,0.048780487804878,0.511053577816711
12,4330,5,0,0,0.18,0.102858217374953,0.073170731707317,0.535205789816454
3,4331,5,0,0,0.0,0.003290710793531,0.073170731707317,0.51529228850017
9,4332,5,0,0,0.0,0.000376081233546,0.048780487804878,0.509831313807685
9,4333,5,5,0,0.0,0.00028206092516,0.048780487804878,1.50981250974601
3,4333,5,0,0,0.0,0.001034223392253,0.024390243902439,0.505084893458938
6,4334,5,0,0,0.0,0.017863858593456,0.097560975609756,0.523084966840642
11,4335,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
6,4336,0,0,0,0.0,0.0,0.024390243902439,0.004878048780488
10,4337,5,0,0,0.0,0.001222264009026,0.024390243902439,0.505122501582293
9,4338,5,5,0,0.0,0.005359157578037,0.268292682926829,1.55473036810097
7,4339,5,0,0,0.0,0.008555848063182,0.048780487804878,0.511467267173612
10,4340,5,0,0,0.0,0.016735614892817,0.219512195121951,0.547249562002954
3,4341,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
4,4341,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
10,4342,5,5,0,0.0,0.028958254983076,0.146341463414634,1.53505994367954
4,4343,0,0,0,0.0,0.000470101541933,0.024390243902439,0.004972069088874
4,4344,5,0,0,0.0,0.0,0.048780487804878,0.509756097560976
4,4345,5,0,0,0.0,0.003102670176758,0.048780487804878,0.510376631596327
0,4346,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
12,4347,5,0,0,0.0,0.009590071455434,0.073170731707317,0.51655216063255
1,4347,5,0,0,0.06,0.108969537420083,0.317073170731707,0.585208541630358
4,4348,5,0,0,0.0,0.010718315156074,0.097560975609756,0.521655858153166
12,4349,5,0,0,0.0,0.00526513726965,0.097560975609756,0.520565222575881
12,4350,5,0,0,0.0,0.045599849567507,0.341463414634146,0.577412652840331
0,4351,5,0,0,0.0,0.017957878901843,0.073170731707317,0.518225722121832
3,4352,0,0,0,0.0,0.00056412185032,0.024390243902439,0.004990873150552
10,4353,5,0,0,0.04,0.031684843926288,0.170731707317073,0.540483310248672
8,4354,0,0,0,0.0,0.0,0.0,0.0
0,4355,5,0,0,0.01,0.020026325686348,0.048780487804878,0.513761362698245
6,4356,0,0,0,0.0,0.0,0.024390243902439,0.004878048780488
9,4357,5,5,5,1.0,0.045411808950733,1.04878048780488,3.21883845935112
3,4358,0,0,0,0.0,0.000376081233546,0.024390243902439,0.004953265027197
8,4359,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4360,5,0,0,0.0,0.000752162467093,0.024390243902439,0.505028481273906
12,4361,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
0,4362,0,0,0,0.0,0.0,0.024390243902439,0.004878048780488
11,4363,5,0,0,0.0,0.001128243700639,0.024390243902439,0.505103697520616
12,4364,5,0,0,0.0,0.000658142158706,0.048780487804878,0.509887725992717
2,4365,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4365,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
0,4366,5,0,0,0.0,0.00056412185032,0.048780487804878,0.50986892193104
3,4367,5,0,0,0.0,0.000376081233546,0.024390243902439,0.504953265027197
4,4368,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
10,4369,0,0,0,0.0,0.000752162467093,0.097560975609756,0.01966262761537
9,4370,5,0,0,0.0,0.001504324934186,0.048780487804878,0.510056962547813
12,4371,5,0,0,0.13,0.035163595336593,0.146341463414634,0.536301011750245
0,4371,5,5,5,0.67,0.358029334336217,0.780487804878049,3.22770342784285
4,4372,5,0,0,0.0,0.001034223392253,0.048780487804878,0.509962942239426
11,4373,5,0,0,0.0,0.011188416698007,0.048780487804878,0.511993780900577
3,4374,5,0,0,0.0,0.007521624670929,0.048780487804878,0.511260422495161
4,4375,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
12,4376,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
6,4377,5,0,0,0.0,0.010624294847687,0.048780487804878,0.511880956530513
8,4378,0,0,0,0.0,0.0,0.0,0.0
9,4379,5,5,0,0.0,0.004324934185784,0.121951219512195,1.5252552307396
4,4379,5,0,0,0.01,0.053967657013915,0.121951219512195,0.535183775305222
8,4380,5,0,0,0.0,0.004889056036104,0.073170731707317,0.515611957548684
12,4380,5,0,0,0.0,0.014103046257992,0.048780487804878,0.512576706812574
4,4381,5,0,0,0.01,0.038266265513351,0.170731707317073,0.541799594566085
10,4382,5,0,0,0.0,0.014385107183152,0.073170731707317,0.517511167778094
8,4383,5,0,0,0.0,0.00526513726965,0.048780487804878,0.510809125014906
4,4384,5,0,0,0.0,0.00056412185032,0.024390243902439,0.504990873150552
4,4385,5,0,0,0.25,0.034035351635953,0.048780487804878,0.516563167888166
11,4386,5,0,0,0.0,0.045881910492667,0.195121951219512,0.548200772342436
4,4386,5,0,0,0.0,0.001034223392253,0.073170731707317,0.514840991019914
10,4387,5,0,0,0.0,0.005641218503197,0.048780487804878,0.510884341261615
12,4387,5,0,0,0.0,0.00056412185032,0.024390243902439,0.504990873150552
0,4388,5,0,0,0.03,0.04052275291463,0.073170731707317,0.522738696924389
3,4389,5,5,5,0.99,1.31477999247838,2.26829268292683,3.71661453508104
4,4389,5,5,5,0.92,0.803497555471982,2.29268292682927,3.61923609646025
11,4390,5,0,0,0.0,0.007991726212862,0.048780487804878,0.511354442803548
3,4391,5,0,0,0.0,0.020308386611508,0.024390243902439,0.508939726102789
8,4392,0,0,0,0.0,0.0,0.0,0.0
0,4392,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4392,5,0,0,0.0,0.000188040616773,0.024390243902439,0.504915656903842
4,4393,5,0,0,0.0,0.003572771718691,0.048780487804878,0.510470651904714
3,4394,5,0,0,0.0,0.021060549078601,0.073170731707317,0.518846256157184
6,4394,5,0,0,0.0,0.063087626927416,0.195121951219512,0.551641915629386
10,4395,5,0,0,0.0,0.007709665287702,0.121951219512195,0.525932176959979
11,4396,5,0,0,0.04,0.215494546822114,0.268292682926829,0.596757445949789
3,4397,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
7,4398,5,0,0,0.0,0.022564874012787,0.048780487804878,0.514269072363533
11,4399,0,0,0,0.0,0.00028206092516,0.048780487804878,0.009812509746008
2,4400,0,0,0,0.0,0.00056412185032,0.073170731707317,0.014746970711527
4,4401,0,0,0,0.0,0.00028206092516,0.048780487804878,0.009812509746008
11,4402,5,0,0,0.0,0.006299360661903,0.024390243902439,0.506137920912868
11,4403,5,0,0,0.0,0.001316284317413,0.048780487804878,0.510019354424458
3,4404,5,0,0,0.01,0.042403159082362,0.048780487804878,0.518236729377448
8,4405,5,0,0,0.0,0.003196690485145,0.024390243902439,0.505517386877517
12,4406,5,0,0,0.0,0.014949229033471,0.024390243902439,0.507867894587182
8,4407,5,0,0,0.0,0.008743888679955,0.048780487804878,0.511504875296967
4,4408,5,0,0,0.0,0.012128619781873,0.097560975609756,0.521937919078326
12,4409,5,0,0,0.0,0.002726588943212,0.048780487804878,0.510301415349618
4,4410,5,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.504896852842165
3,4411,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
5,4412,5,0,0,0.0,0.034505453177887,0.146341463414634,0.536169383318504
4,4413,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
10,4414,5,0,0,0.08,0.053403535163595,0.341463414634146,0.578973389959548
4,4415,5,5,0,0.09,0.449040992854457,1.21951219512195,1.83371063759528
6,4416,5,0,0,0.0,0.037420082737871,0.073170731707317,0.522118162889038
5,4417,5,0,0,0.0,0.005359157578037,0.048780487804878,0.510827929076583
3,4418,0,0,0,0.0,0.001128243700639,0.048780487804878,0.009981746301103
4,4418,0,0,0,0.0,0.005359157578037,0.073170731707317,0.015705977857071
10,4419,5,0,0,0.0,0.016265513350884,0.048780487804878,0.513009200231152
4,4420,5,0,0,0.09,0.21088755171117,0.390243902439024,0.620226290830039
9,4421,5,5,0,0.0,0.012786761940579,0.219512195121951,1.54645979141251
4,4422,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
2,4423,5,0,0,0.13,0.182117337344866,0.365853658536585,0.60959419917629
11,4424,0,0,0,0.0,0.001034223392253,0.048780487804878,0.009962942239426
0,4425,0,0,0,0.0,0.009402030838661,0.048780487804878,0.011636503728708
2,4426,5,0,0,0.0,0.072113576532531,0.219512195121951,0.558325154330896
3,4427,0,0,0,0.0,0.0,0.024390243902439,0.004878048780488
4,4428,5,0,0,0.0,0.001410304625799,0.048780487804878,0.510038158486135
4,4429,5,5,0,0.01,0.394133132756675,1.24390243902439,1.82760711435621
11,4430,5,5,5,0.91,0.875047010154193,0.902439024390244,3.35549720690889
5,4430,5,0,0,0.0,0.008555848063182,0.073170731707317,0.5163453159541
9,4431,5,0,0,0.0,0.000376081233546,0.024390243902439,0.504953265027197
4,4431,5,5,0,0.0,0.34044753666792,0.390243902439024,1.64613828782139
2,4432,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4432,5,0,0,0.0,0.01664159458443,0.097560975609756,0.522840514038837
11,4433,0,0,0,0.0,0.000376081233546,0.024390243902439,0.004953265027197
8,4434,5,0,0,0.0,0.006581421587063,0.146341463414634,0.530584577000339
10,4434,5,0,0,0.0,0.005077096652877,0.170731707317073,0.53516176079399
12,4434,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
11,4435,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
11,4436,5,0,0,0.01,0.009402030838661,0.097560975609756,0.521392601289683
6,4437,5,0,0,0.0,0.003008649868372,0.097560975609756,0.520113925095626
11,4438,5,0,0,0.02,0.029052275291463,0.097560975609756,0.525322650180244
10,4439,5,5,0,0.0,0.068070703271907,0.902439024390244,1.69410194553243
0,4439,5,0,0,0.0,0.002256487401279,0.073170731707317,0.515085443821719
5,4439,5,0,0,0.0,0.017393757051523,0.195121951219512,0.542503141654207
11,4440,5,0,0,0.0,0.005171116961264,0.073170731707317,0.515668369733716
8,4441,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
3,4441,5,0,0,0.0,0.002162467092892,0.048780487804878,0.510188590979554
5,4441,5,0,0,0.0,0.00084618277548,0.073170731707317,0.514803382896559
6,4441,0,0,0,0.0,0.00028206092516,0.024390243902439,0.00493446096552
4,4442,5,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.504896852842165
11,4443,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
3,4443,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
4,4443,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
11,4444,5,5,0,0.76,0.221323805942083,0.658536585365854,1.67597207826159
12,4444,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
11,4445,5,0,0,0.0,0.005171116961264,0.048780487804878,0.510790320953228
4,4445,5,0,0,0.01,0.051147047762317,0.292682926829268,0.568765994918317
12,4446,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
9,4447,5,0,0,0.0,0.001410304625799,0.048780487804878,0.510038158486135
8,4448,5,0,0,0.0,0.021248589695374,0.121951219512195,0.528639961841514
1,4449,5,0,0,0.06,0.026607747273411,0.219512195121951,0.549223988479073
3,4450,5,0,0,0.0,0.001410304625799,0.024390243902439,0.505160109705648
8,4451,0,0,0,0.0,0.0,0.024390243902439,0.004878048780488
11,4452,0,0,0,0.0,0.001034223392253,0.048780487804878,0.009962942239426
4,4453,5,0,0,0.0,0.021906731854081,0.121951219512195,0.528771590273255
6,4454,5,0,0,0.0,0.003478751410305,0.170731707317073,0.534842091745476
4,4455,5,0,0,0.0,0.002162467092892,0.048780487804878,0.510188590979554
3,4456,0,0,0,0.0,0.0,0.024390243902439,0.004878048780488
6,4456,5,0,0,0.0,0.001880406167732,0.073170731707317,0.51501022757501
3,4457,5,0,0,0.0,0.002538548326439,0.048780487804878,0.510263807226263
11,4458,5,0,0,0.01,0.042779240315908,0.292682926829268,0.567092433429035
5,4458,0,0,0,0.0,0.000470101541933,0.048780487804878,0.009850117869362
8,4459,5,0,0,0.0,0.002914629559985,0.073170731707317,0.51521707225346
9,4459,5,0,0,0.0,0.002068446784505,0.048780487804878,0.510169786917877
4,4459,5,0,0,0.0,0.029334336216623,0.048780487804878,0.5156229648043
3,4460,5,0,0,0.0,0.000470101541933,0.024390243902439,0.504972069088874
3,4461,5,0,0,0.0,0.005453177886423,0.097560975609756,0.520602830699236
4,4461,0,0,0,0.0,0.00028206092516,0.073170731707317,0.014690558526495
6,4461,5,5,0,0.01,0.236649116209101,0.731707317073171,1.69367128665645
5,4462,0,0,0,0.0,0.00028206092516,0.048780487804878,0.009812509746008
3,4463,5,0,0,0.0,0.001316284317413,0.024390243902439,0.50514130564397
9,4464,5,0,0,0.0,0.000940203083866,0.024390243902439,0.505066089397261
1,4465,5,0,0,0.0,0.005453177886423,0.097560975609756,0.520602830699236
0,4466,5,0,0,0.03,0.050300864986837,0.097560975609756,0.529572368119319
3,4467,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
10,4468,5,0,0,0.0,0.000470101541933,0.024390243902439,0.504972069088874
0,4469,0,0,0,0.0,0.00028206092516,0.024390243902439,0.00493446096552
2,4469,5,0,0,0.0,0.019086122602482,0.073170731707317,0.51845137086196
11,4470,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4471,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
4,4472,5,0,0,0.0,0.003102670176758,0.024390243902439,0.505498582815839
11,4473,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
11,4474,5,0,0,0.01,0.028206092515984,0.24390243902439,0.554421706308075
9,4475,5,0,0,0.0,0.002914629559985,0.195121951219512,0.5396073161559
1,4476,5,0,0,0.06,0.038360285821738,0.073170731707317,0.522306203505811
4,4476,5,0,0,0.03,0.02218879277924,0.048780487804878,0.514193856116824
7,4476,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
11,4477,5,0,0,0.0,0.002350507709665,0.048780487804878,0.510226199102909
11,4478,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
12,4479,0,0,0,0.0,0.000752162467093,0.024390243902439,0.005028481273906
4,4480,5,0,0,0.0,0.00056412185032,0.048780487804878,0.50986892193104
10,4481,5,5,5,0.68,0.35849943587815,1.21951219512195,3.31560232620002
4,4482,5,0,0,0.0,0.002538548326439,0.048780487804878,0.510263807226263
10,4483,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
11,4484,5,5,5,0.84,0.533471229785634,1.1219512195122,3.33108448985957
3,4485,5,0,0,0.0,0.003854832643851,0.073170731707317,0.515405112870234
4,4485,0,0,0,0.0,0.000188040616773,0.024390243902439,0.004915656903842
4,4486,5,5,0,0.48,0.227059044753667,1.21951219512195,1.78931424797512
9,4487,0,0,0,0.0,9.40203083866115e-05,0.024390243902439,0.004896852842165
11,4488,0,0,0,0.0,0.002256487401279,0.024390243902439,0.005329346260744
9,4489,5,0,0,0.0,0.001974426476119,0.024390243902439,0.505272934075712
5,4490,5,0,0,0.0,0.007521624670929,0.048780487804878,0.511260422495161
11,4491,5,0,0,0.0,0.008743888679955,0.024390243902439,0.506626826516479
11,4492,5,0,0,0.0,0.066284317412561,0.390243902439024,0.591305643970317
10,4493,5,0,0,0.0,0.001410304625799,0.024390243902439,0.505160109705648
10,4494,0,0,0,0.0,0.000658142158706,0.024390243902439,0.005009677212229
